StationID,StationName,Latitude (Decimal Degrees),Longitude (Decimal Degrees),StationProvinceShort
4746,NINETTE 1 NW,49.42,-99.65,MB
4747,PIGEON LAKE,49.95,-97.6,MB
4748,PILOT MOUND,49.12,-98.8,MB
4749,PILOT MOUND,49.2,-98.88,MB
4750,PILOT MOUND (AUT),49.19,-98.9,MB
4751,PILOT MOUND 2,49.2,-98.9,MB
4752,PINEY,49.08,-95.98,MB
4753,PINEY,49.03,-96.01,MB
4754,PLUM COULEE,49.05,-97.8,MB
4755,RATHWELL,49.68,-98.55,MB
4756,RICHER,49.65,-96.45,MB
4757,ROLAND,49.42,-98.0,MB
4758,ROSEAU RIVER,49.22,-96.83,MB
4759,ROSEBANK,49.37,-98.1,MB
4760,ROSEISLE,49.55,-98.35,MB
4761,ROSE ISLE,49.55,-98.35,MB
4762,ROSSER,49.98,-97.25,MB
4763,ST ANDREWS,50.08,-96.98,MB
4764,ST BONIFACE BENTWOOD,49.87,-97.08,MB
4765,STE ANNE,49.67,-96.63,MB
4766,ST CLAUDE,49.65,-98.37,MB
4767,STE ELIZABETH,49.32,-97.17,MB
4768,ST EUSTACHE,49.97,-97.78,MB
4769,ST JEAN BAPTISTE,49.27,-97.4,MB
4770,ST LABRE,49.35,-96.04,MB
4771,ST ANDREWS A,50.05,-97.03,MB
4772,ST MALO,49.32,-96.95,MB
4773,ST NORBERT,49.77,-97.15,MB
4774,ST PIERRE JOLYS,49.46,-97.01,MB
4775,SCHANZENFELD,49.13,-97.95,MB
4776,SELKIRK,50.17,-96.87,MB
4777,SNOWFLAKE,49.07,-98.65,MB
4778,SPERLING,49.5,-97.7,MB
4779,SPRAGUE,49.02,-95.6,MB
4780,SPRAGUE,49.02,-95.6,MB
4781,STARBUCK,49.73,-97.62,MB
4782,STEINBACH,49.53,-96.77,MB
4783,STONEWALL,50.12,-97.33,MB
4784,STONY MOUNTAIN,50.07,-97.23,MB
4785,STONY MOUNTAIN,50.12,-97.17,MB
4786,STUARTBURN,49.13,-96.78,MB
4787,SUNDOWN,49.02,-96.23,MB
4788,TEULON,50.42,-97.25,MB
4789,TOLSTOI,49.07,-96.8,MB
4790,TURTLE MOUNTAIN 10,49.08,-99.93,MB
4791,TURTLE MOUNTAIN 11,49.13,-100.12,MB
4792,TURTLE MOUNTAIN 12,49.1,-100.23,MB
4793,STE ANNE SE5,49.63,-96.6,MB
4794,SNOWFLAKE 4NE,49.08,-98.65,MB
4795,VITA,49.13,-96.57,MB
4796,VITA,49.08,-96.55,MB
4797,WARREN,50.13,-97.63,MB
4798,WHITEMOUTH LAKE,49.28,-95.75,MB
4799,WINNIPEG ANDERSON AVE,49.92,-97.15,MB
4800,WINNIPEG ASSINIBOINE PARK,49.88,-97.23,MB
4801,WINNIPEG BLUMBERG GOLF COURSE,49.87,-97.35,MB
4802,WINNIPEG BROOKLANDS,49.83,-97.18,MB
4803,WINNIPEG CHARLESWOOD,49.85,-97.28,MB
4804,WINNIPEG CHARLESWOOD LAGOON,49.83,-97.33,MB
4805,WINNIPEG CLARE AVE,49.87,-97.13,MB
4806,WINNIPEG E KILDONAN,49.93,-97.1,MB
4807,WINNIPEG FLORA AVE,49.92,-97.15,MB
4808,WINNIPEG RICHARDSON INT'L A,49.92,-97.23,MB
4809,WINNIPEG A FIRE HALL,49.9,-97.25,MB
4810,WINNIPEG HANGARLINE ROAD,49.92,-97.23,MB
4811,WINNIPEG CHARLESWOOD 2,49.85,-97.27,MB
4812,WINNIPEG RICHARDSON AWOS,49.92,-97.23,MB
4813,WINNIPEG INTL A,49.91,-97.24,MB
4814,WINNIPEG PERTH,49.92,-97.13,MB
4815,WINNIPEG ST BONIFACE,49.88,-97.1,MB
4816,WINNIPEG ST BONIFACE WW,49.88,-97.1,MB
4817,WINNIPEG ST JAMES,49.88,-97.27,MB
4818,WINNIPEG ST JOHNS COLL,49.88,-97.12,MB
4819,WINNIPEG SHERBROOK ST,49.88,-97.15,MB
4820,WINNIPEG SHERBURN ST,49.9,-97.18,MB
4821,WINNIPEG STP,49.95,-97.1,MB
4822,WINNIPEG THE FORKS,49.89,-97.13,MB
4823,WINNIPEG TRANSCONA,49.92,-97.02,MB
4824,WINNIPEG U OF MANITOBA,49.85,-97.25,MB
4825,WINNIPEG U OF MANITOBA,49.8,-97.13,MB
4826,WINNIPEG WINDSOR GOLF COURSE,49.87,-97.08,MB
4827,WINNIPEG W KILDONAN,49.92,-97.13,MB
4828,WINNIPEG GRACE HOSPITAL,49.88,-97.28,MB
4829,WINNIPEG CANGENE,49.8,-97.15,MB
4830,WINNIPEG WTC STAPON,49.9,-97.06,MB
4831,WINNIPEG FED LAB,49.91,-97.16,MB
4832,WOODRIDGE,49.28,-96.15,MB
4833,WINNIPEG FORT WHYTE,49.82,-97.23,MB
4834,ZHODA,49.25,-96.52,MB
4835,WINNIPEG HURST RESERVOIR,49.85,-97.18,MB
4836,WINNIPEG MCPHILLIPS SLEDGE BEDS,49.82,-97.12,MB
4837,CARMAN U OF M CS,49.5,-98.03,MB
4838,WINNIPEG PACIFIC AVENUE,49.92,-97.17,MB
4839,STONEWALL,50.22,-97.32,MB
4840,POPLAR POINT,50.05,-98.9,MB
4841,WHITE HORSE PLAINS,49.93,-97.6,MB
4842,WINNIPEG SOUTH,49.78,-97.13,MB
4843,WINNIPEG A CS,49.92,-97.25,MB
4844,ARBORG,50.93,-97.08,MB
4845,ARNES,50.8,-96.95,MB
4846,BEAUSEJOUR,50.13,-96.22,MB
4847,BEAUSEJOUR 2,50.03,-96.47,MB
4848,BERENS RIVER,52.35,-97.03,MB
4849,BERENS RIVER A,52.36,-97.02,MB
4850,BERENS RIVER A,52.36,-97.02,MB
4851,BERENS RIVER CS,52.36,-97.02,MB
4852,BERENS RIVER A,52.36,-97.02,MB
4853,BISSETT,50.97,-95.63,MB
4854,BISSETT,51.03,-95.7,MB
4855,BRAINTREE 1,49.63,-95.57,MB
4856,BRAINTREE 2,49.6,-95.62,MB
4857,BROAD VALLEY,50.98,-97.47,MB
4858,BROKENHEAD,50.27,-96.52,MB
4859,CHANNEL ISLAND,52.3,-97.38,MB
4860,CHATFIELD,50.82,-97.5,MB
4861,ELMA,49.77,-95.93,MB
4862,FALCON LAKE TCPL 45,49.68,-95.37,MB
4863,FISHER BRANCH,51.1,-97.55,MB
4864,FISHER BRANCH SOUTH,51.05,-97.53,MB
4865,FRASERWOOD,50.63,-97.22,MB
4866,GEORGE ISLAND,52.8,-97.63,MB
4867,GEORGE ISLAND (AUT),52.82,-97.62,MB
4868,FISHER BRANCH (AUT),51.08,-97.55,MB
4869,GIMLI,50.63,-97.02,MB
4870,GIMLI,50.63,-97.02,MB
4871,GIMLI A,50.63,-97.05,MB
4872,GIMLI HARBOUR CS,50.63,-96.98,MB
4873,GIMLI CLIMATE,50.63,-97.05,MB
4874,GIMLI WRB,50.62,-97.03,MB
4875,GIMLI INDUSTRIAL PARK,50.63,-97.05,MB
4876,GRAND BEACH PARK,50.55,-96.58,MB
4877,GRAND RAPIDS,53.18,-99.27,MB
4878,GRAND RAPIDS HYDRO,53.16,-99.28,MB
4879,GREAT FALLS,50.47,-96.0,MB
4880,GREAT FALLS CLIMATE,50.52,-95.98,MB
4881,HECLA ISLAND (AUT),51.17,-96.63,MB
4882,HNAUSA,50.93,-97.0,MB
4883,HODGSON,51.2,-97.58,MB
4884,HODGSON 2,51.19,-97.47,MB
4885,HODGSON 3,51.21,-97.57,MB
4886,INDIAN BAY,49.62,-95.2,MB
4887,INWOOD,50.5,-97.5,MB
4888,LA BROQUERIE,49.48,-96.53,MB
4889,LA BROQUERIE,49.48,-96.52,MB
4890,MATHESON ISLAND,51.72,-96.9,MB
4891,MOSS SPUR,49.98,-96.13,MB
4892,NARCISSE,50.67,-97.65,MB
4893,GRAND RAPIDS (AUT),53.19,-99.27,MB
4894,PINAWA,50.22,-95.92,MB
4895,PINAWA CANWARN,50.15,-95.89,MB
4896,PINAWA WNRE,50.18,-96.06,MB
4897,PINE DOCK,51.63,-96.8,MB
4898,PINE FALLS,50.57,-96.22,MB
4899,POINTE DU BOIS,50.3,-95.55,MB
4900,RENNIE,49.85,-95.53,MB
4901,RIVERTON,50.98,-96.98,MB
4902,ROSS,49.77,-96.43,MB
4903,STE GENEVIEVE,49.75,-96.6,MB
4904,SEVEN SISTERS FALLS,50.12,-96.02,MB
4905,SEVEN SISTERS OYES,50.1,-95.93,MB
4906,SPRUCE TCPL 43,49.65,-96.17,MB
4907,VICTORIA BEACH (AUT),50.7,-96.57,MB
4908,NORTH JULIUS,50.07,-96.18,MB
4909,OSTENFELD,49.82,-96.48,MB
4910,PINAWA,50.18,-96.06,MB
4911,HODGSON 6N,51.3,-97.57,MB
4912,ALONSA,50.83,-99.05,MB
4913,AMARANTH,50.63,-98.72,MB
4914,ASHERN,51.13,-98.37,MB
4915,ASHVILLE,51.28,-100.28,MB
4916,AUSTIN,49.9,-98.98,MB
4917,BACHELORS ISLAND MARINE,51.75,-99.9,MB
4918,BASSWOOD,50.25,-100.03,MB
4919,BEAVER,50.02,-98.7,MB
4920,BEAVER,50.05,-98.7,MB
4921,BIG VALLEY,50.47,-99.45,MB
4922,BIRCH RIVER,52.52,-100.92,MB
4923,BIRNIE,50.5,-99.48,MB
4924,DAUPHIN,51.15,-100.03,MB
4925,DAUPHIN A,51.1,-100.05,MB
4926,DAUPHIN CS,51.1,-100.06,MB
4927,DAUPHIN NORTH,51.17,-100.03,MB
4928,DAUPHIN SOUTH,51.02,-100.07,MB
4929,DAUPHIN,51.1,-100.05,MB
4930,DELTA MARSH CS,50.18,-98.38,MB
4931,DELTA WATERFOWL RS,50.18,-98.3,MB
4932,DUCK BAY,52.12,-100.2,MB
4933,DURBAN CDA EPF,51.93,-101.4,MB
4934,EDDYSTONE,51.08,-99.15,MB
4935,ERIKSDALE,50.83,-98.23,MB
4936,ERIKSDALE 1,50.87,-98.13,MB
4937,ERIKSDALE 2,50.88,-98.0,MB
4938,ETHELBERT,51.53,-100.38,MB
4939,FAIRFORD,51.58,-98.67,MB
4940,FORK RIVER,51.52,-100.02,MB
4941,GILBERT PLAINS,51.1,-100.47,MB
4942,GILBERT PLAINS 2,51.17,-100.48,MB
4943,CAYER,51.25,-99.08,MB
4944,COWAN,52.03,-100.65,MB
4945,ASHERN NORTHWEST,51.2,-98.38,MB
4946,FORK RIVER NORTH,51.57,-99.98,MB
4947,GLADSTONE,50.22,-98.95,MB
4948,GLADSTONE,50.37,-98.97,MB
4949,GLADSTONE SOUTH,50.18,-99.02,MB
4950,GRANDVIEW,51.12,-100.7,MB
4951,GRANDVIEW CDA EPF,51.18,-100.8,MB
4952,GRASS RIVER,50.52,-98.97,MB
4953,GYPSUMVILLE,51.67,-98.73,MB
4954,GYPSUMVILLE 2,51.73,-98.67,MB
4955,GYPSUMVILLE EAST,51.73,-98.53,MB
4956,GYPSUMVILLE OLENDER,51.77,-98.63,MB
4957,KATRIME EXP ST,50.08,-98.68,MB
4958,KELWOOD,50.62,-99.47,MB
4959,KENVILLE EXP ST,52.0,-101.32,MB
4960,KERGWENAN,50.95,-99.53,MB
4961,LAKE DAUPHIN,51.2,-99.55,MB
4962,LAKELAND,50.27,-98.67,MB
4963,LAKE MANITOBA NARROWS,51.08,-98.78,MB
4964,LANGRUTH,50.4,-98.55,MB
4965,LANGRUTH WEST,50.41,-98.8,MB
4966,LENSWOOD EXP ST,52.53,-101.0,MB
4967,LUNDAR,50.75,-97.93,MB
4968,LUNDAR 4SW,50.65,-98.1,MB
4969,LUNDAR EAST,50.72,-97.85,MB
4970,MACDONALD,50.17,-98.5,MB
4971,MACGREGOR SOUTH,49.85,-98.83,MB
4972,MACGREGOR,49.88,-98.82,MB
4973,MACGREGOR,49.9,-98.7,MB
4974,MAFEKING,52.67,-101.1,MB
4975,MAGNET,51.32,-99.48,MB
4976,MCCREARY,50.73,-99.42,MB
4977,MEADOW PORTAGE,51.72,-99.55,MB
4978,MOOSEHORN,51.3,-98.62,MB
4979,MOOSEHORN,51.28,-98.4,MB
4980,MOOSEHORN COOK,51.28,-98.42,MB
4981,MOUNTAIN GAP,51.13,-100.75,MB
4982,MULVILHILL,50.95,-98.2,MB
4983,HILBRE,51.5,-98.6,MB
4984,NEEPAWA A,50.23,-99.5,MB
4985,NEEPAWA CSC,50.23,-99.47,MB
4986,NEEPAWA MURRAY 6 SOUTHWEST,50.15,-99.57,MB
4987,NEEPAWA WATER,50.22,-99.47,MB
4988,OVERFLOWING RIVER,53.15,-101.1,MB
4989,OCHRE RIVER SOUTH,50.98,-99.78,MB
4990,PAULSON,51.13,-99.83,MB
4991,OCHRE RIVER,51.07,-99.78,MB
4992,PINE RIVER,51.8,-100.57,MB
4993,PINE RIVER,51.72,-100.32,MB
4994,PINE RIVER,51.77,-100.32,MB
4995,PINE RIVER,51.8,-100.57,MB
4996,PLUMAS,50.37,-99.08,MB
4997,PLUMAS,50.42,-99.03,MB
4998,RIDING MOUNTAIN PARK,50.7,-99.68,MB
4999,RORKETON WEST,51.43,-99.73,MB
5000,RUSSELL BARNARDO,50.98,-101.33,MB
5001,ST AMBROISE,50.23,-98.03,MB
5002,ST LAURENT,50.42,-97.63,MB
5003,STE ROSE,51.03,-99.38,MB
5004,SIDNEY,49.9,-99.08,MB
5005,STEEP ROCK,51.45,-98.8,MB
5006,SWAN RIVER,52.05,-101.22,MB
5007,SWAN RIVER 2,51.98,-101.18,MB
5008,TOBARMORE,50.47,-99.45,MB
5009,VOGAR,50.92,-98.75,MB
5010,MCCREARY,50.71,-99.53,MB
5011,WINNIPEGOSIS,51.65,-99.93,MB
5012,WINNIPEGOSIS SOUTH EAST,51.6,-99.88,MB
5013,HILBRE SOUTH,51.47,-98.57,MB
5014,GYPSUMVILLE,51.77,-98.63,MB
5015,OAK POINT,50.5,-98.02,MB
5016,OAKPOINT MARINE,50.5,-98.04,MB
5017,SWAN RIVER RCS,52.11,-101.23,MB
5018,CRANBERRY PORTAGE,54.62,-101.35,MB
5019,FLIN FLON,54.68,-101.68,MB
5020,FLIN FLON,54.77,-101.88,MB
5021,FLIN FLON A,54.68,-101.68,MB
5022,FLIN FLON A,54.68,-101.68,MB
5023,FLIN FLON CFB,54.68,-101.97,MB
5024,FLIN FLON A,54.68,-101.68,MB
5025,HUNTERS POINT MARINE,53.03,-100.93,MB
5026,NAMEW LAKE,54.22,-101.78,MB
5027,PASQUIA PROJECT,53.72,-101.53,MB
5028,OONIKUP,53.5,-101.33,MB
5029,THE PAS,53.82,-101.25,MB
5030,THE PAS A,53.97,-101.1,MB
5031,THE PAS A,53.97,-101.09,MB
5032,THE PAS A,53.97,-101.09,MB
5033,THE PAS CLIMATE,53.97,-101.1,MB
5034,THE PAS CDA EPF,53.82,-101.25,MB
5035,WANLESS,54.18,-101.37,MB
5036,BIRD,56.5,-94.2,MB
5037,BROCHET A,57.89,-101.68,MB
5038,BURNTWOOD RIVER,55.5,-99.22,MB
5039,CHURCHILL A,58.74,-94.07,MB
5040,CHURCHILL A,58.74,-94.07,MB
5041,CHURCHILL AWOS,58.74,-94.06,MB
5042,CHURCHILL MARINE,58.78,-94.18,MB
5043,CHURCHILL A,58.74,-94.07,MB
5044,CHURCHILL UA,58.73,-94.07,MB
5045,CHURCHILL CLIMATE,58.73,-94.07,MB
5046,CONLIN LAKE WABOWDEN,54.83,-98.67,MB
5047,CROSS LAKE A,54.62,-97.77,MB
5048,CROSS LAKE JENPEG 2,54.54,-98.03,MB
5049,CROSS LAKE JENPEG,54.54,-98.03,MB
5050,DENBEIGH POINT,55.4,-99.78,MB
5051,GILLAM,56.36,-94.7,MB
5052,GILLAM,56.35,-94.7,MB
5053,GILLAM A,56.36,-94.71,MB
5054,GILLAM A,56.36,-94.71,MB
5055,GILLAM A,56.36,-94.71,MB
5056,GODS LAKE NARROWS A,54.55,-94.48,MB
5057,ISLAND LAKE A,53.86,-94.65,MB
5058,ISLAND LAKE A,53.86,-94.65,MB
5059,ISLAND LAKE A,53.85,-94.65,MB
5060,ISLAND LAKE (AUT),53.87,-94.67,MB
5061,KELSEY DAM CS,56.04,-96.51,MB
5062,KELSEY HYDRO,56.03,-96.53,MB
5063,KETTLE GS,56.38,-94.65,MB
5064,LAURIE RIVER POWER SITE,56.23,-100.98,MB
5065,LEAF RAPIDS,56.47,-100.02,MB
5066,LIMESTONE GS,56.5,-94.18,MB
5067,LITTLE BEAVER RIVER,57.65,-95.67,MB
5068,LONG SPRUCE GEN STN,56.38,-94.37,MB
5069,LYNN LAKE,56.85,-101.03,MB
5070,LYNN LAKE,56.86,-101.08,MB
5071,LYNN LAKE A,56.86,-101.08,MB
5072,LYNN LAKE,56.86,-101.08,MB
5073,LYNN LAKE RCS,56.85,-101.07,MB
5074,MISSI,57.32,-98.17,MB
5075,MISSI FALLS,57.32,-98.1,MB
5076,MOAK LAKE,55.92,-97.58,MB
5077,NORWAY HOUSE,53.96,-97.84,MB
5078,NORWAY HOUSE,53.97,-97.85,MB
5079,NORWAY HOUSE,53.98,-97.83,MB
5080,NOTIGI,55.9,-99.37,MB
5081,OXFORD HOUSE A,54.77,-95.27,MB
5082,PICKEREL NARROWS,56.22,-100.58,MB
5083,PIKWITONEI A,55.58,-97.17,MB
5084,PONTON,54.67,-99.17,MB
5085,PORT NELSON,57.0,-92.85,MB
5086,RAT RIVER,56.13,-99.48,MB
5087,RED SUCKER LAKE A,54.17,-93.55,MB
5088,REINDEER LAKE,57.88,-101.67,MB
5089,RUTTAN LAKE,56.62,-99.62,MB
5090,RUTTAN LAKE,56.48,-99.65,MB
5091,SHAMATTAWA A,55.87,-92.08,MB
5092,SNOW LAKE,54.88,-100.03,MB
5093,SNOW LAKE ANDERSON BAY,54.82,-99.95,MB
5094,SOUTH BAY,56.67,-99.0,MB
5095,SOUTH INDIAN LAKE,56.78,-98.97,MB
5096,SOUTH INDIAN LAKE AIRPORT,56.8,-98.9,MB
5097,SPLIT LAKE,56.25,-96.1,MB
5098,TADOULE LAKE,58.71,-98.51,MB
5099,TADOULE LAKE CS,58.72,-98.5,MB
5100,THOMPSON AIRPORT,55.8,-97.88,MB
5101,THOMPSON A,55.8,-97.86,MB
5102,THOMPSON A,55.8,-97.86,MB
5103,THOMPSON NRC,55.73,-97.85,MB
5104,THOMPSON SOUTH,55.73,-97.85,MB
5105,THOMPSON ZOO,55.75,-97.87,MB
5106,WABOWDEN,54.92,-98.63,MB
5107,WABOWDEN,54.92,-98.65,MB
5108,WABOWDEN 2,54.93,-98.66,MB
5109,WALKER LAKE,54.78,-97.0,MB
5110,WASKWATIM LAKE,55.55,-98.6,MB
5111,WHISKEY JACK,54.43,-98.02,MB
5112,YORK FACTORY,57.0,-92.3,MB
5113,NORWAY HOUSE A,53.95,-97.85,MB
5114,NORWAY HOUSE FORESTRY,54.0,-97.8,MB
5115,ATTAWAPISKAT,52.92,-82.45,ON
5116,ATTAWAPISKAT A,52.93,-82.43,ON
5117,BIG TROUT LAKE A,53.82,-89.9,ON
5118,BIG TROUT LAKE,53.83,-89.87,ON
5119,BIG TROUT LAKE READAC,53.82,-89.9,ON
5120,BIG TROUT LAKE,53.82,-89.89,ON
5121,CENTRAL PATRICIA,51.5,-90.15,ON
5122,DONA LAKE,51.4,-90.12,ON
5123,EAR FALLS,50.63,-93.22,ON
5124,EAR FALLS (AUT),50.63,-93.22,ON
5125,EAST PEN ISLAND,56.77,-88.78,ON
5126,FORT HOPE,51.55,-87.97,ON
5127,FORT SEVERN A,56.02,-87.68,ON
5128,FORT SEVERN A,56.02,-87.68,ON
5129,LANSDOWNE HOUSE,52.23,-87.88,ON
5130,LANSDOWNE HOUSE A,52.2,-87.93,ON
5131,LANSDOWNE HOUSE (AUT),52.2,-87.94,ON
5132,LANSDOWNE HOUSE A,52.2,-87.94,ON
5133,MUSKRAT DAM A,53.44,-91.76,ON
5134,MUSKRAT DAM,53.44,-91.76,ON
5135,PEAWANUCK (AUT),54.98,-85.43,ON
5136,PEAWANUCK A,54.99,-85.44,ON
5137,PICKLE LAKE (AUT),51.45,-90.22,ON
5138,PICKLE LAKE A,51.45,-90.21,ON
5139,PICKLE LAKE A,51.45,-90.21,ON
5140,PICKLE LAKE A,51.45,-90.21,ON
5141,RAT RAPIDS,51.2,-90.23,ON
5142,RED LAKE A,51.07,-93.79,ON
5143,RED LAKE A,51.07,-93.79,ON
5144,RED LAKE,51.07,-93.8,ON
5145,RED LAKE A,51.07,-93.79,ON
5146,RED LAKE FORESTRY,51.07,-93.82,ON
5147,SANDY LAKE,53.06,-93.34,ON
5148,SANDY LAKE A,53.06,-93.34,ON
5149,WINISK,55.27,-85.22,ON
5150,WINISK (AUT),55.23,-85.12,ON
5151,WINISK A,55.23,-85.12,ON
5152,EKWAN RIVER (AUT),53.82,-84.92,ON
5153,SEVERN RIVER (AUT),55.38,-88.33,ON
5154,ATIKOKAN,48.75,-91.62,ON
5155,ATIKOKAN CLI,48.73,-91.63,ON
5156,ATIKOKAN MARMION,48.8,-91.58,ON
5157,BARWICK,48.63,-93.97,ON
5158,BERGLAND,48.95,-94.35,ON
5159,ATIKOKAN (AUT),48.76,-91.63,ON
5160,DEVLIN,48.52,-93.75,ON
5161,DEVLIN BELLAMY,48.63,-93.67,ON
5162,EMO,48.63,-93.8,ON
5163,EMO 2,48.75,-93.88,ON
5164,FORT FRANCES RCS,48.65,-93.44,ON
5165,FORT FRANCES,48.62,-93.42,ON
5166,FORT FRANCES A,48.65,-93.43,ON
5167,FORT FRANCES CDA EPF,48.55,-93.52,ON
5168,FORT FRANCES FORESTRY,48.62,-93.4,ON
5169,KAWENE,48.73,-91.2,ON
5170,MINE CENTRE,48.77,-92.62,ON
5171,MINE CENTRE SOUTHWEST,48.76,-92.62,ON
5172,MOOSE LAKE,48.83,-91.6,ON
5173,RAINY RIVER,48.72,-94.53,ON
5174,RAINY RIVER,48.77,-94.67,ON
5175,SLEEMAN,48.72,-94.42,ON
5176,STRATTON,48.78,-94.05,ON
5177,STRATTON ROEN,48.85,-94.02,ON
5178,STRATTON ROMYN,48.7,-94.17,ON
5179,EMO HOSKINS,48.75,-93.85,ON
5180,RAINY RIVER-COOPER,48.73,-94.62,ON
5181,EMO RADBOURNE,48.68,-93.83,ON
5182,BARCLAY,49.83,-92.82,ON
5183,DRYDEN,49.78,-92.83,ON
5184,DRYDEN A,49.83,-92.75,ON
5185,DRYDEN A (AUT),49.83,-92.74,ON
5186,DRYDEN FORESTRY,49.82,-92.85,ON
5187,DRYDEN REGIONAL,49.83,-92.74,ON
5188,EAGLE RIVER,49.82,-93.22,ON
5189,GRASSY NARROWS,50.14,-93.98,ON
5190,IGNACE,49.42,-91.65,ON
5191,IGNACE TCPL 58,49.48,-92.0,ON
5192,INGOLF,49.82,-95.15,ON
5193,KENORA,49.8,-94.53,ON
5194,KENORA RCS,49.79,-94.38,ON
5195,KENORA A,49.79,-94.37,ON
5196,KENORA A,49.79,-94.36,ON
5197,KENORA TCPL 49,49.78,-94.48,ON
5198,LAC SEUL,50.28,-92.2,ON
5199,MARTIN,49.25,-91.13,ON
5200,MARTIN TCPL 60,49.28,-91.23,ON
5201,MINAKI,49.98,-94.67,ON
5202,RAWSON LAKE,49.65,-93.72,ON
5203,RAWSON LAKE (AUT),49.66,-93.73,ON
5204,ROYAL ISLAND (AUT),49.47,-94.76,ON
5205,SIOUX LOOKOUT,50.13,-91.87,ON
5206,SIOUX LOOKOUT,50.13,-91.87,ON
5207,SIOUX LOOKOUT HWOS,50.12,-91.9,ON
5208,SIOUX LOOKOUT A,50.12,-91.9,ON
5209,SIOUX LOOKOUT A,50.11,-91.91,ON
5210,SIOUX LOOKOUT AIRPORT,50.11,-91.91,ON
5211,SIOUX NARROWS,49.48,-93.97,ON
5212,SIOUX NARROWS,49.38,-94.07,ON
5213,VALORA,49.75,-91.22,ON
5214,VERMILION BAY TCPL 52,49.83,-93.63,ON
5215,WATCOMB,49.9,-91.28,ON
5216,WHITEFISH BAY,49.48,-93.97,ON
5217,ABITIBI CAMP 11,48.93,-89.35,ON
5218,ABITIBI CAMP 11,48.85,-89.12,ON
5219,ABITIBI CAMP 228,48.93,-89.25,ON
5220,ABITIBI CAMP 230,49.35,-89.37,ON
5221,ABITIBI CAMP 300,49.63,-89.75,ON
5222,AGUASABON,48.78,-87.17,ON
5223,ARMSTRONG,50.28,-89.15,ON
5224,ARMSTRONG (AUT),50.29,-88.91,ON
5225,ARMSTRONG (AUT),50.3,-89.03,ON
5226,ARMSTRONG A,50.29,-88.91,ON
5227,ARMSTRONG JELLIEN,50.25,-89.1,ON
5228,BEARDMORE,49.62,-87.95,ON
5229,BLACK STURGEON LAKE,49.32,-88.85,ON
5230,BLACK STURGEON LAKE 2,49.3,-88.8,ON
5231,BLACK STURGEON RIVER,49.07,-88.62,ON
5232,BURCHELL LAKE,48.62,-90.58,ON
5233,CAMERON FALLS,49.15,-88.35,ON
5234,CAMERON FALLS (AUT),49.15,-88.34,ON
5235,CARAMAT,49.27,-85.83,ON
5236,CARIBOU ISLAND,47.33,-85.83,ON
5237,CARIBOU ISLAND (AUT),47.33,-85.83,ON
5238,DOG LAKE DAM,48.7,-89.62,ON
5239,DOG RIVER,48.98,-89.9,ON
5240,DONA,48.5,-89.52,ON
5241,DORION TCPL 70,48.82,-88.52,ON
5242,GERALDTON,49.7,-86.95,ON
5243,GERALDTON A,49.78,-86.93,ON
5244,GERALDTON A,49.78,-86.94,ON
5245,GERALDTON A,49.78,-86.99,ON
5246,GERALDTON AIRPORT,49.78,-86.93,ON
5247,GERALDTON FORESTRY,49.7,-86.87,ON
5248,GERALDTON ONT HYDRO,49.68,-86.95,ON
5249,GRAHAM A,49.27,-90.58,ON
5250,FLINT,48.35,-89.68,ON
5251,HANOVER TOWER,50.4,-87.17,ON
5252,HAZELWOOD,48.47,-89.27,ON
5253,HEMLO BATTLE MOUNTAIN,48.7,-85.88,ON
5254,HERON BAY,48.67,-86.28,ON
5255,HERON BAY SOUTH,48.98,-85.82,ON
5256,JARVIS LAKE,49.25,-87.82,ON
5257,KAKABEKA FALLS,48.4,-89.62,ON
5258,KAMINISTIKWIA,48.55,-89.4,ON
5259,KASHABOWIE,48.6,-90.6,ON
5260,KENOGAMI DAM,49.92,-86.47,ON
5261,KILLALA LAKE,49.15,-86.47,ON
5262,KINGFISHER LAKE,48.65,-89.07,ON
5263,LAKEHEAD UNIVERSITY,48.43,-89.27,ON
5264,LONGLAC,49.75,-86.5,ON
5265,LONGLAC P AND P,49.77,-86.53,ON
5266,LONG LAKE CONTROL DAM,49.08,-87.05,ON
5267,LOON,48.63,-88.77,ON
5268,MACDIARMID,49.43,-88.15,ON
5269,MANITOU FALLS,49.2,-86.1,ON
5270,MANITOUWADGE,49.15,-85.8,ON
5271,MARATHON,48.72,-86.4,ON
5272,MARATHON AIRPORT,48.76,-86.34,ON
5273,MARATHON A,48.76,-86.34,ON
5274,MARATHON A,48.76,-86.35,ON
5275,MARATHON A,48.76,-86.35,ON
5276,MARIE LOUISE LAKE,48.37,-88.8,ON
5277,MYRT LAKE,48.47,-90.72,ON
5278,NAKINA A,50.18,-86.7,ON
5279,NAKINA FORESTRY,50.18,-86.7,ON
5280,NIPIGON,49.0,-88.25,ON
5281,NOLALU,48.15,-89.88,ON
5282,NOLALU SSW22,48.1,-89.88,ON
5283,NORTH LAKE,48.13,-90.57,ON
5284,ONE ISLAND LAKE,48.65,-89.42,ON
5285,OXALINE LAKE,49.7,-87.57,ON
5286,PAYS PLAT,48.87,-87.6,ON
5287,PAYS PLAT FORESTRY,48.88,-87.53,ON
5288,BATTLE ISLAND,48.75,-87.55,ON
5289,PINE PORTAGE,49.3,-88.32,ON
